generation,popsize,rhoxp,rhoxq,rhopq,sx,sp,sq,,-2.5,-2.4,-2.3,-2.2,-2.1,-2,-1.9,-1.8,-1.7,-1.6,-1.5,-1.4,-1.3,-1.2,-1.1,-1,-0.9,-0.8,-0.7,-0.6,-0.5,-0.4,-0.3,-0.2,-0.1,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4,-2.5,-2.4,-2.3,-2.2,-2.1,-2,-1.9,-1.8,-1.7,-1.6,-1.5,-1.4,-1.3,-1.2,-1.1,-1,-0.9,-0.8,-0.7,-0.6,-0.5,-0.4,-0.3,-0.2,-0.1,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4,-2.5,-2.4,-2.3,-2.2,-2.1,-2,-1.9,-1.8,-1.7,-1.6,-1.5,-1.4,-1.3,-1.2,-1.1,-1,-0.9,-0.8,-0.7,-0.6,-0.5,-0.4,-0.3,-0.2,-0.1,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4
100,141,-0.75677,-0.736493,0.593709,0.40341,0.107629,0.076906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541667,1,0.1875,0.0208333,0,0,0,0,0.291667,0.6875,0.208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1,0.95,1,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983607,0.622951,1,0.57377,0.0163934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,142,-0.716121,-0.699116,0.618048,0.418522,0.105958,0.0947245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,1,0.475,0,0,0,0,0,0.275,0.725,0.475,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408163,0.22449,1,0.857143,0.632653,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175439,0.280702,0.596491,1,0.491228,0.105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,157,-0.754598,-0.836247,0.719589,0.430615,0.132179,0.124761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212766,0.574468,1,0.12766,0.0212766,0,0,0,0.170213,0.319149,0.404255,0.553191,0.148936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.275,1,0.925,0.825,0.65,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521739,0.73913,0.717391,1,0.434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,139,-0.514615,-0.640008,0.571844,0.419566,0.104048,0.0922706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375,1,0.84375,0.21875,0,0,0,0,0.3125,0.90625,0.40625,0.34375,0.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348485,1,0.409091,0.257576,0.0757576,0.0151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344828,0.275862,1,0.724138,0.362069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,155,-0.548986,-0.372008,0.242218,0.438432,0.0706886,0.0717599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257143,1,0.942857,0.0857143,0,0,0,0.0285714,0.714286,0.285714,0.342857,0.428571,0.228571,0.114286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533333,0.666667,1,0.32,0.0266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060241,0.289157,1,0.506024,0.0120482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,151,-0.106486,-0.299282,0.3803,0.490211,0.0864641,0.0773636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170732,1,0.463415,0.0487805,0,0,0,0.390244,0.414634,0.146341,0,0.170732,0.390244,0.390244,0.097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363636,0.490909,1,0.963636,0.254545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384615,0.025641,0.217949,1,0.615385,0.0384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,170,-0.392679,-0.33983,0.540808,0.499893,0.0987495,0.0781451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705882,0.970588,0.323529,0.0294118,0,0,0,0.5,1,0.0882353,0,0,0.470588,0.794118,0.117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.515625,1,0.796875,0.203125,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545,0.560606,1,0.893939,0.0757576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,148,-0.196599,-0.121291,0.70752,0.493775,0.10557,0.105657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611111,0.944444,0.25,0,0,0,0.0277778,0.305556,1,0.0555556,0,0,0.194444,0.611111,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263158,0.131579,0.368421,0.342105,1,0.0789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163934,0.47541,0.57377,1,0.213115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,167,-0.0520659,-0.0270404,0.185787,0.509091,0.0779705,0.0763558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535714,1,0.642857,0.357143,0.0357143,0,0,0.142857,0.964286,0.75,0.0714286,0,0,0.535714,0.821429,0.107143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131579,0.0526316,0.802632,1,0.276316,0.0526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229885,0.091954,0.54023,1,0.252874,0.0114943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,189,0.531995,0.0942742,0.00596182,0.514807,0.100891,0.0630747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218182,1,0.0727273,0,0,0,0,0.163636,0.927273,0.272727,0,0,0,0.181818,0.309091,0.290909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133333,0.133333,0.68,1,0.48,0.173333,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660377,0.509434,1,0.207547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,167,0.80228,0.755819,0.722236,0.544407,0.127941,0.0833378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,1,0.075,0,0,0,0,0.275,0.775,0.3,0.05,0,0,0.2,0.7,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339623,0.867925,1,0.490566,0.264151,0.188679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278689,0.95082,1,0.508197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,175,0.876945,0.857956,0.732133,0.560142,0.17284,0.110236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097561,0.658537,1,0.0243902,0,0,0,0,0.097561,1,0.243902,0,0,0,0.195122,0.756098,0.170732,0.0243902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652174,0.804348,1,0.717391,0.26087,0.543478,0.369565,0.0434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204082,0.510204,1,0.959184,0.897959,0.183673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,173,0.831728,0.887101,0.850527,0.530522,0.186705,0.154295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190476,1,0.595238,0,0,0,0,0,0.809524,0.547619,0,0,0,0.0714286,0.547619,0.333333,0.0238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677966,0.694915,1,0.474576,0,0.220339,0.372881,0.101695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204082,0.918367,1,0.693878,0.204082,0.408163,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,176,0.818318,0.828596,0.904372,0.528368,0.202737,0.188709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243902,0.121951,0.926829,0.609756,0,0,0,0,0.243902,1,0.317073,0,0,0,0.0487805,0.390244,0.560976,0.0487805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269231,0.884615,1,0.384615,0.0192308,0.326923,0.307692,0.192308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149254,0.865672,1,0.104478,0.0149254,0.149254,0.402985,0.0746269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,186,0.881931,0.860354,0.868549,0.555537,0.189103,0.196102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44898,0.795918,0.265306,0.0204082,0,0,0,0.22449,1,0.0408163,0,0,0,0.0204082,0.408163,0.428571,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166667,0.483333,1,0.35,0.316667,0.166667,0.633333,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076087,1,0.369565,0.0434783,0,0.282609,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,160,0.790736,0.73424,0.897121,0.563635,0.189652,0.200398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714,0.535714,0.75,0.5,0.321429,0,0,0,0.0357143,0.964286,1,0.107143,0,0,0.0714286,0.25,0.464286,0.178571,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173077,0.923077,1,0.211538,0.115385,0.134615,0.461538,0.0576923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467532,1,0.168831,0,0,0.233766,0.194805,0.012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,160,0.786137,0.758988,0.845005,0.621727,0.206257,0.185874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512821,0.25641,1,0.25641,0.102564,0.0769231,0.128205,0,0,0.025641,0.512821,0.692308,0.0512821,0,0,0,0.025641,0.487179,0.205128,0.230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204082,0.265306,1,0.714286,0.306122,0.122449,0.22449,0.44898,0.163265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285714,0.471429,1,0.228571,0.0285714,0.0857143,0.357143,0.0857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,191,0.771121,0.760106,0.905087,0.624254,0.202209,0.206302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714286,0.333333,1,0.452381,0.142857,0.0714286,0,0,0,0.0238095,0.904762,0.595238,0.047619,0,0,0,0,0.261905,0.238095,0.357143,0.047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873,0.301587,1,0.904762,0.174603,0.031746,0.126984,0.349206,0.126984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239437,1,0.760563,0.15493,0,0.0704225,0.309859,0.15493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,186,0.758474,0.851139,0.896655,0.578796,0.197114,0.205113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162162,1,0.648649,0.27027,0.0540541,0,0,0,0.297297,0.72973,0.72973,0.027027,0,0,0,0.351351,0.378378,0.243243,0.135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152778,0.583333,1,0.263889,0.0138889,0.0972222,0.305556,0.152778,0.0138889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862069,1,0.965517,0.431034,0.0172414,0.0689655,0.362069,0.275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,178,0.804894,0.765252,0.88069,0.568304,0.207803,0.209299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535714,0.392857,0.5,0.160714,0.0357143,0,0,0,0.0892857,1,0.196429,0,0,0,0,0.0892857,0.196429,0.446429,0.0178571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606061,1,0.393939,0.0606061,0.106061,0.242424,0.166667,0.121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769231,0.876923,1,0.138462,0,0.107692,0.338462,0.184615,0.0153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,172,0.819688,0.775995,0.905835,0.615457,0.223083,0.206025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.477273,0.659091,0.181818,0,0,0,0.0227273,0.181818,1,0.181818,0,0,0,0,0,0.0681818,0.795455,0.0681818,0.0227273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169492,0.186441,1,0.813559,0.186441,0.0338983,0.101695,0.254237,0.271186,0.0508475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188679,0.962264,1,0.264151,0.0377358,0.0943396,0.471698,0.226415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,164,0.84711,0.829622,0.919742,0.651792,0.278287,0.225774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25641,1,0.692308,0.0769231,0,0,0,0.0512821,0.205128,0.487179,0.307692,0,0,0,0,0,0.384615,0.717949,0.025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818,0.181818,1,0.836364,0.127273,0.0181818,0.0181818,0.0545455,0.345455,0.327273,0.0545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169811,0.924528,1,0.169811,0,0.0754717,0.358491,0.396226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
